A002 - 20170127_024004.jpg,193.0995,133.2963,495.863,250.2049,1032.4438,579.9473,1096.8934,669.877,533.3337,374.6077,1111.8817,696.856,752.1628,623.4133,600.781,662.3829,152.6311,335.6382,554.3173,424.0691,274.0363,299.6663
A002 - 20170127_024926.jpg,263.5445,169.2681,570.8044,235.2166,1137.3618,461.5398,1224.2939,534.9824,632.2564,346.13,1246.7763,567.9567,882.5609,542.4766,741.671,606.9262,265.0433,365.6148,663.7319,388.0972,378.9543,317.6522
A002 - 20170127_025146.jpg,208.0878,223.226,513.8489,266.692,1117.877,458.5422,1204.8091,525.9895,591.7881,370.1112,1231.7881,554.4672,857.0808,561.9614,720.6874,641.3993,223.0761,419.5726,627.76,416.5749,338.4859,365.6148
A002 - 20170127_025359.jpg,164.6218,176.7623,470.3829,251.7037,1059.4227,500.5094,1135.863,569.4555,546.8232,362.6171,1159.8443,599.4321,780.6405,581.4461,630.7576,638.4016,160.1253,379.1042,575.3009,410.5796,280.0316,331.1417
A002 - 20170127_025537.jpg,182.6077,253.2026,491.3665,290.6733,1099.8911,463.0386,1186.8232,519.9941,581.2963,394.0925,1210.8044,545.4742,833.0995,570.9543,702.7014,642.8981,199.0948,448.0504,611.2728,439.0574,308.5094,394.0925
A002 - 20170127_025754.jpg,203.5913,286.1768,516.8466,362.6171,1090.8981,612.9215,1174.8326,684.8653,576.7998,478.0269,1197.315,717.8396,821.1089,698.3548,675.7225,755.3103,190.1019,482.5234,606.7763,525.9895,311.507,430.0644
A002 - 20170127_030333.jpg,317.5023,301.1651,587.2916,367.1136,1152.3501,606.9262,1234.7857,671.3759,665.2307,481.0246,1251.2728,704.3501,899.048,683.3665,755.1604,738.8232,305.5117,487.0199,689.2119,525.9895,420.9215,442.055
A002 - 20170127_030603.jpg,221.5773,236.7155,515.3478,356.6218,1030.945,677.3712,1105.8864,768.7998,558.8138,484.0222,1120.8747,801.774,761.1557,728.3314,603.7787,764.3033,184.1066,424.0691,575.3009,527.4883,313.0059,401.5867
A002 - 20170127_030851.jpg,313.0059,194.7482,597.7834,298.1674,1143.3571,608.4251,1209.3056,690.8607,636.7529,418.0738,1225.7927,720.8372,860.0785,653.3899,716.1909,698.3548,286.0269,389.596,659.2354,461.5398,401.4368,358.1206
A002 - 20170127_031837.jpg,209.5867,290.6733,528.8372,380.603,1093.8958,642.8981,1171.8349,720.8372,578.2986,496.0129,1198.8138,756.8091,821.1089,713.3431,669.7272,770.2986,203.5913,502.0082,609.774,543.9754,314.5047,452.5468
A002 - 20170127_032104.jpg,272.5375,236.7155,576.7998,314.6546,1153.8489,560.4625,1236.2845,632.4063,642.7482,427.0667,1260.2658,660.8841,890.055,641.3993,740.1721,698.3548,260.5468,434.5609,680.219,479.5258,378.9543,388.0972
A002 - 20170127_033024.jpg,332.4906,163.2728,630.7576,253.2026,1168.8372,546.9731,1242.2799,632.4063,678.7201,373.1089,1261.7646,665.3806,905.0433,603.9286,749.1651,648.8934,317.5023,358.1206,701.2026,422.5703,434.411,325.1464
A002 - 20170127_033306.jpg,374.4578,157.2775,657.7365,284.678,1174.8326,630.9075,1236.2845,711.8443,698.2049,410.5796,1254.2705,741.8208,903.5445,663.8817,737.1745,687.863,339.9848,349.1276,720.6874,461.5398,447.9005,323.6475
A002 - 20170127_033626.jpg,351.9754,196.2471,657.7365,338.6358,1173.3337,717.8396,1234.7857,806.2705,698.2049,467.5351,1251.2728,840.7436,885.5585,729.8302,732.678,761.3056,305.5117,397.0902,708.6967,522.9918,437.4087,380.603
A002 - 20170127_033903.jpg,269.5398,224.7248,576.7998,340.1347,1111.8817,660.8841,1180.8279,737.3244,632.2564,466.0363,1197.315,773.2963,842.0925,698.3548,683.2166,741.8208,244.0597,424.0691,650.2424,511.0012,362.4672,400.0878
A002 - 20170127_034344.jpg,191.6007,320.6499,501.8583,377.6054,1116.3782,576.9496,1209.3056,647.3946,579.7974,485.5211,1228.7904,671.3759,849.5867,674.3735,696.7061,743.3197,205.0902,522.9918,620.2658,527.4883,311.507,466.0363
A002 - 20170127_034840.jpg,217.0808,250.2049,533.3337,338.6358,1120.8747,614.4204,1200.3126,689.3618,602.2799,460.041,1221.2963,723.8349,843.5913,689.3618,683.2166,747.8162,208.0878,458.5422,629.2588,509.5023,324.9965,409.0808
A002 - 20170127_035113.jpg,233.5679,209.7365,536.3314,313.1557,1105.8864,635.404,1173.3337,711.8443,579.7974,436.0597,1191.3197,740.322,816.6124,675.8724,659.2354,720.8372,205.0902,415.0761,603.7787,485.5211,327.9941,386.5984
A002 - 20170127_035611.jpg,292.0222,235.2166,573.8021,326.6452,1108.8841,603.9286,1176.3314,680.3689,630.7576,440.5562,1194.3173,710.3454,846.589,659.3852,702.7014,707.3478,272.5375,419.5726,653.24,488.5187,386.4485,385.0995
A002 - 20170127_035914.jpg,356.4719,247.2073,647.2447,353.6241,1192.8185,650.3923,1261.7646,725.3337,699.7037,469.034,1279.7506,755.3103,917.034,702.8513,771.6475,747.8162,327.9941,445.0527,722.1862,516.9965,447.9005,406.0831
A002 - 20170127_040418.jpg,194.5984,293.671,503.3571,338.6358,1095.3946,540.9778,1186.8232,612.9215,579.7974,449.5492,1215.3009,635.404,837.596,647.3946,699.7037,732.8279,205.0902,494.5141,615.7693,500.5094,323.4977,440.5562
A002 - 20170127_040632.jpg,223.0761,208.2377,513.8489,305.6616,1048.9309,606.9262,1117.877,684.8653,570.8044,428.5656,1138.8607,719.3384,783.6382,657.8864,633.7553,704.3501,199.0948,398.589,594.7857,476.5281,313.0059,364.1159
A002 - 20170127_041112.jpg,188.603,245.7084,522.8419,293.671,1111.8817,503.507,1195.8162,573.952,584.2939,410.5796,1219.7974,600.9309,843.5913,614.4204,699.7037,690.8607,187.1042,440.5562,612.7717,452.5468,311.507,394.0925
A002 - 20170127_041345.jpg,230.5703,170.767,548.322,269.6897,1095.3946,584.4438,1162.8419,663.8817,596.2845,391.0948,1185.3244,698.3548,821.1089,630.9075,662.233,678.87,202.0925,368.6124,624.7623,445.0527,327.9941,328.144
A002 - 20170127_041610.jpg,266.5422,209.7365,570.8044,326.6452,1120.8747,642.8981,1194.3173,735.8255,624.7623,445.0527,1215.3009,770.2986,839.0948,692.3595,674.2237,737.3244,232.0691,409.0808,644.2471,497.5117,363.966,376.1066
A002 - 20170127_042412.jpg,335.4883,200.7436,618.767,317.6522,1137.3618,638.4016,1204.8091,722.3361,660.7342,434.5609,1222.7951,753.8115,867.5726,675.8724,720.6874,713.3431,304.0129,395.5913,689.2119,490.0176,422.4204,362.6171
A002 - 20170127_042652.jpg,239.5632,286.1768,537.8302,371.6101,1095.3946,633.9052,1167.3384,705.8489,593.2869,485.5211,1191.3197,737.3244,831.6007,698.3548,684.7155,755.3103,227.5726,476.5281,617.2681,531.9848,347.4789,436.0597
A002 - 20170127_042924.jpg,221.5773,251.7037,525.8396,371.6101,1066.9169,710.3454,1135.863,797.2775,572.3033,497.5117,1153.8489,833.2494,780.6405,746.3173,617.2681,779.2916,187.1042,440.5562,594.7857,546.9731,310.0082,418.0738
A002 - 20170127_043220.jpg,269.5398,236.7155,575.3009,299.6663,1152.3501,525.9895,1237.7834,588.9403,648.7436,412.0785,1258.767,615.9192,894.5515,609.9239,752.1628,675.8724,272.5375,430.0644,678.7201,457.0433,383.4508,386.5984
A002 - 20170127_043427.jpg,134.6452,329.6429,431.4133,374.6077,1017.4555,561.9614,1102.8888,629.4087,509.3525,479.5258,1126.87,656.3876,752.1628,666.8794,615.7693,734.3267,142.1393,524.4906,533.3337,522.9918,257.5492,464.5375
A002 - 20170127_043945.jpg,434.411,157.2775,714.692,283.1792,1201.8115,635.404,1263.2635,717.8396,746.1674,406.0831,1275.2541,749.315,933.5211,654.8888,776.144,674.3735,392.4438,346.13,762.6546,461.5398,509.3525,322.1487
A002 - 20170127_044147.jpg,305.5117,172.2658,605.2775,295.1698,1138.8607,627.9098,1210.8044,713.3431,645.7459,421.0714,1228.7904,743.3197,857.0808,680.3689,698.2049,714.8419,269.5398,368.6124,665.2307,472.0316,396.9403,344.6311
A002 - 20170127_044403.jpg,266.5422,151.2822,537.8302,316.1534,1015.9567,702.8513,1074.411,795.7787,576.7998,442.055,1084.9028,827.2541,743.1698,708.8466,579.7974,731.329,205.0902,347.6288,585.7927,496.0129,327.9941,332.6405
A002 - 20170127_044633.jpg,187.1042,200.7436,480.8747,298.1674,1029.4461,570.9543,1108.8841,650.3923,546.8232,418.0738,1128.3689,677.3712,767.1511,635.404,612.7717,677.3712,172.1159,403.0855,569.3056,463.0386,290.5234,362.6171
A002 - 20170127_044908.jpg,283.0293,302.6639,578.2986,377.6054,1128.3689,623.4133,1203.3103,695.3571,642.7482,491.5164,1227.2916,723.8349,881.0621,699.8536,740.1721,755.3103,278.5328,494.5141,672.7248,536.4813,392.4438,446.5515
A002 - 20170127_045156.jpg,247.0574,281.6803,545.3244,376.1066,1104.3876,647.3946,1185.3244,729.8302,605.2775,488.5187,1206.308,758.308,836.0972,714.8419,674.2237,762.8044,226.0738,478.0269,627.76,537.9801,347.4789,437.5585
A002 - 20170127_045407.jpg,211.0855,236.7155,504.856,340.1347,1042.9356,648.8934,1122.3735,735.8255,555.8162,461.5398,1138.8607,764.3033,765.6522,696.856,615.7693,746.3173,181.1089,422.5703,575.3009,509.5023,305.5117,401.5867
A002 - 20170127_050744.jpg,221.5773,359.6194,491.3665,376.1066,996.4719,502.0082,1089.3993,554.4672,569.3056,475.0293,1113.3806,576.9496,797.1276,611.4227,677.2213,684.8653,254.5515,534.9824,597.7834,506.5047,344.4813,482.5234
A002 - 20170127_050948.jpg,298.0176,187.2541,594.7857,232.219,1135.863,434.5609,1222.7951,497.5117,656.2377,335.6382,1240.781,528.9871,887.0574,528.9871,759.6569,594.9356,304.0129,371.6101,674.2237,373.1089,408.9309,319.1511
A002 - 20170127_051225.jpg,283.0293,350.6265,549.8208,383.6007,1023.4508,548.4719,1107.3852,620.4157,621.7646,482.5234,1129.8677,647.3946,819.6101,635.404,693.7084,693.8583,295.0199,518.4953,647.2447,521.493,392.4438,475.0293
A002 - 20170127_051818.jpg,191.6007,286.1768,504.856,362.6171,1083.404,614.4204,1167.3384,684.8653,578.2986,482.5234,1189.8208,711.8443,816.6124,696.856,651.7412,756.8091,179.6101,496.0129,606.7763,533.4836,308.5094,446.5515
A002 - 20170127_052511.jpg,266.5422,226.2237,573.8021,287.6756,1134.3642,512.5,1213.8021,582.945,642.7482,401.5867,1237.7834,608.4251,876.5656,600.9309,734.1768,666.8794,266.5422,419.5726,668.2283,443.5539,378.9543,371.6101
A002 - 20170127_052723.jpg,310.0082,194.7482,608.2752,313.1557,1122.3735,603.9286,1191.3197,687.863,644.2471,424.0691,1215.3009,720.8372,848.0878,657.8864,695.2073,701.3525,277.034,391.0948,663.7319,475.0293,392.4438,356.6218
A002 - 20170127_053018.jpg,453.8958,37.3712,717.6897,196.2471,1186.8232,576.9496,1249.774,665.3806,747.6663,322.1487,1266.2611,705.8489,917.034,590.4391,758.1581,609.9239,378.9543,226.2237,767.1511,382.1019,507.8536,220.2283
A002 - 20170127_053249.jpg,345.9801,152.781,627.76,274.1862,1143.3571,608.4251,1215.3009,698.3548,672.7248,401.5867,1231.7881,734.3267,873.5679,650.3923,720.6874,686.3642,299.5164,347.6288,692.2096,449.5492,419.4227,326.6452
A002 - 20170127_053614.jpg,215.582,308.6593,506.3548,377.6054,1066.9169,618.9169,1137.3618,678.87,561.8115,488.5187,1159.8443,702.8513,792.6311,681.8677,662.233,743.3197,209.5867,499.0105,587.2916,530.4859,320.5,451.048
A002 - 20170127_054117.jpg,317.5023,145.2869,621.7646,250.2049,1179.329,567.9567,1248.2752,647.3946,657.7365,364.1159,1261.7646,674.3735,887.0574,608.4251,735.6756,656.3876,292.0222,335.6382,683.2166,421.0714,405.9333,305.6616
A002 - 20170127_084942.jpg,257.5492,325.1464,551.3197,361.1183,1114.8794,542.4766,1204.8091,611.4227,623.2635,464.5375,1221.2963,633.9052,869.0714,645.8958,731.1792,713.3431,271.0386,511.0012,659.2354,506.5047,377.4555,454.0457
A002 - 20170127_085258.jpg,329.493,250.2049,627.76,373.1089,1174.8326,707.3478,1243.7787,786.7857,680.219,499.0105,1258.767,819.76,879.5632,743.3197,732.678,788.2845,295.0199,455.5445,699.7037,551.4696,428.4157,425.5679
A002 - 20170127_090038.jpg,272.5375,265.1932,584.2939,368.6124,1143.3571,672.8747,1212.3033,756.8091,636.7529,491.5164,1230.2892,792.781,867.5726,732.8279,708.6967,777.7927,253.0527,472.0316,665.2307,534.9824,378.9543,431.5632
A002 - 20170127_090409.jpg,320.5,268.1909,617.2681,368.6124,1153.8489,689.3618,1224.2939,768.7998,663.7319,488.5187,1240.781,800.2752,881.0621,729.8302,728.1815,768.7998,293.5211,470.5328,693.7084,542.4766,413.4274,431.5632
A002 - 20170127_090656.jpg,236.5656,226.2237,551.3197,307.1604,1129.8677,569.4555,1210.8044,636.9028,614.2705,421.0714,1228.7904,668.3782,852.5843,638.4016,708.6967,699.8536,227.5726,428.5656,642.7482,470.5328,347.4789,379.1042
A002 - 20170127_091017.jpg,335.4883,272.6874,636.7529,391.0948,1167.3384,714.8419,1233.2869,800.2752,680.219,511.0012,1249.774,830.2518,885.5585,746.3173,738.6733,782.2892,310.0082,473.5304,696.7061,557.4649,417.9239,436.0597
A002 - 20170127_091708.jpg,244.0597,223.226,539.329,346.13,1069.9145,675.8724,1132.8653,752.3126,585.7927,469.034,1144.856,780.7904,789.6335,710.3454,627.76,743.3197,203.5913,415.0761,605.2775,516.9965,329.493,386.5984
A002 - 20170127_092048.jpg,339.9848,152.781,650.2424,266.692,1185.3244,593.4368,1257.2681,675.8724,689.2119,391.0948,1278.2518,705.8489,911.0386,648.8934,755.1604,689.3618,302.5141,347.6288,713.1932,443.5539,437.4087,316.1534
A002 - 20170127_092410.jpg,336.9871,143.7881,620.2658,301.1651,1113.3806,687.863,1168.8372,779.2916,642.7482,422.5703,1188.322,810.767,831.6007,699.8536,674.2237,720.8372,277.034,340.1347,663.7319,475.0293,408.9309,322.1487
A002 - 20170127_093058.jpg,386.4485,202.2424,675.7225,337.137,1168.8372,693.8583,1231.7881,785.2869,710.1956,463.0386,1246.7763,816.7623,899.048,719.3384,747.6663,743.3197,347.4789,386.5984,723.685,509.5023,467.3852,368.6124
A002 - 20170127_093405.jpg,316.0035,164.7717,615.7693,305.6616,1140.3595,674.3735,1204.8091,758.308,653.24,433.0621,1224.2939,791.2822,846.589,689.3618,686.2143,719.3384,262.0457,370.1112,666.7295,481.0246,392.4438,347.6288
A002 - 20170127_093727.jpg,260.5468,127.3009,570.8044,232.219,1128.3689,542.4766,1201.8115,620.4157,617.2681,358.1206,1219.7974,650.3923,842.0925,594.9356,683.2166,632.4063,229.0714,326.6452,639.7506,407.582,357.9707,289.1745
A002 - 20170127_094000.jpg,339.9848,175.2635,623.2635,293.671,1137.3618,630.9075,1204.8091,713.3431,659.2354,419.5726,1218.2986,741.8208,861.5773,668.3782,710.1956,696.856,298.0176,364.1159,687.7131,470.5328,423.9192,340.1347
A002 - 20170127_094245.jpg,341.4836,184.2564,630.7576,325.1464,1095.3946,668.3782,1159.8443,749.315,657.7365,440.5562,1176.3314,783.7881,834.5984,684.8653,689.2119,710.3454,292.0222,380.603,674.2237,493.0152,419.4227,356.6218
A002 - 20170127_094601.jpg,359.4696,38.87,647.2447,137.7927,1177.8302,421.0714,1254.2705,493.0152,696.7061,256.2002,1275.2541,522.9918,920.0316,479.5258,770.1487,527.4883,333.9895,232.219,722.1862,301.1651,446.4016,197.7459
A002 - 20170127_095914.jpg,173.6148,205.24,491.3665,296.6686,1036.9403,560.4625,1108.8841,630.9075,539.329,412.0785,1138.8607,662.3829,776.144,635.404,618.767,689.3618,152.6311,398.589,566.308,461.5398,272.5375,361.1183
A002 - 20170127_100141.jpg,160.1253,293.671,434.411,388.0972,932.0222,653.3899,1002.4672,720.8372,483.8724,497.5117,1026.4485,755.3103,695.2073,701.3525,557.315,747.8162,143.6382,475.0293,512.3501,539.4789,254.5515,439.0574
A002 - 20170127_100431.jpg,202.0925,212.7342,498.8607,268.1909,1060.9215,457.0433,1153.8489,525.9895,564.8091,367.1136,1177.8302,552.9684,822.6077,560.4625,683.2166,627.9098,203.5913,392.5937,596.2845,410.5796,313.0059,344.6311
A002 - 20170127_100719.jpg,268.041,173.7646,561.8115,307.1604,1098.3923,654.8888,1165.8396,737.3244,609.774,431.5632,1183.8255,767.3009,822.6077,683.3665,660.7342,713.3431,229.0714,376.1066,633.7553,479.5258,363.966,344.6311
A002 - 20170127_101044.jpg,305.5117,196.2471,617.2681,296.6686,1164.3407,606.9262,1233.2869,683.3665,671.226,418.0738,1251.2728,713.3431,885.5585,657.8864,732.678,704.3501,280.0316,397.0902,687.7131,464.5375,410.4297,362.6171
A002 - 20170127_101327.jpg,227.5726,173.7646,531.8349,266.692,1080.4063,531.9848,1153.8489,609.9239,587.2916,382.1019,1173.3337,629.4087,815.1136,606.9262,662.233,656.3876,211.0855,374.6077,612.7717,425.5679,336.9871,341.6335
A002 - 20170127_101705.jpg,332.4906,221.7272,630.7576,313.1557,1189.8208,609.9239,1257.2681,680.3689,693.7084,436.0597,1273.7553,704.3501,909.5398,662.3829,752.1628,711.8443,307.0105,407.582,717.6897,487.0199,435.9098,374.6077
A002 - 20170127_102901.jpg,396.9403,311.6569,663.7319,389.596,1116.3782,614.4204,1192.8185,680.3689,705.6991,491.5164,1215.3009,708.8466,891.5539,672.8747,762.6546,714.8419,392.4438,481.0246,720.6874,527.4883,492.8653,448.0504
A002 - 20170127_103357.jpg,308.5094,223.226,611.2728,314.6546,1143.3571,569.4555,1216.7998,632.4063,659.2354,424.0691,1237.7834,662.3829,884.0597,630.9075,744.6686,683.3665,293.5211,416.5749,686.2143,470.5328,405.9333,373.1089
A002 - 20170127_103630.jpg,333.9895,193.2494,618.767,326.6452,1110.3829,678.87,1173.3337,756.8091,642.7482,440.5562,1186.8232,791.2822,842.0925,690.8607,695.2073,716.3407,292.0222,382.1019,660.7342,494.5141,407.4321,358.1206
A002 - 20170127_103846.jpg,280.0316,224.7248,594.7857,314.6546,1150.8513,579.9473,1230.2892,653.3899,648.7436,431.5632,1249.774,680.3689,884.0597,654.8888,741.671,711.8443,265.0433,428.5656,675.7225,479.5258,386.4485,386.5984
A002 - 20170127_104028.jpg,262.0457,179.76,576.7998,262.1956,1131.3665,513.9988,1204.8091,584.4438,624.7623,373.1089,1228.7904,615.9192,867.5726,585.9426,725.1838,647.3946,253.0527,388.0972,654.7389,421.0714,366.9637,343.1323
A002 - 20170127_104312.jpg,290.5234,200.7436,596.2845,284.678,1137.3618,584.4438,1207.8068,659.3852,656.2377,409.0808,1225.7927,693.8583,867.5726,635.404,716.1909,674.3735,281.5304,398.589,678.7201,458.5422,392.4438,355.123
A002 - 20170127_104751.jpg,374.4578,256.2002,666.7295,373.1089,1189.8208,695.3571,1249.774,771.7974,707.1979,487.0199,1266.2611,807.7693,921.5304,731.329,770.1487,773.2963,341.4836,449.5492,728.1815,539.4789,456.8934,418.0738
A002 - 20170127_105318.jpg,330.9918,248.7061,620.2658,362.6171,1146.3548,672.8747,1209.3056,753.8115,659.2354,479.5258,1230.2892,779.2916,867.5726,708.8466,722.1862,758.308,298.0176,442.055,680.219,527.4883,419.4227,406.0831
A002 - 20170127_105536.jpg,226.0738,193.2494,530.3361,292.1721,1038.4391,570.9543,1111.8817,639.9005,573.8021,404.5843,1120.8747,668.3782,774.6452,627.9098,630.7576,674.3735,197.596,380.603,590.2892,458.5422,307.0105,344.6311
A002 - 20170127_105750.jpg,387.9473,125.8021,657.7365,293.671,1113.3806,699.8536,1167.3384,788.2845,681.7178,418.0738,1177.8302,822.7576,831.6007,690.8607,678.7201,695.3571,320.5,311.6569,687.7131,469.034,444.9028,298.1674
A002 - 20170127_110007.jpg,173.6148,239.7131,485.3712,341.6335,1029.4461,636.9028,1102.8888,714.8419,525.8396,454.0457,1116.3782,738.8232,746.1674,687.863,605.2775,735.8255,151.1323,436.0597,549.8208,502.0082,271.0386,398.589
A002 - 20170127_110731.jpg,324.9965,193.2494,632.2564,325.1464,1147.8536,668.3782,1218.2986,752.3126,669.7272,440.5562,1234.7857,782.2892,860.0785,690.8607,707.1979,725.3337,283.0293,392.5937,684.7155,496.0129,417.9239,368.6124
A002 - 20170127_111042.jpg,335.4883,113.8115,627.76,217.2307,1161.3431,522.9918,1237.7834,599.4321,668.2283,335.6382,1254.2705,629.4087,888.5562,578.4485,735.6756,621.9145,299.5164,308.6593,693.7084,385.0995,422.4204,277.1838
A002 - 20170127_111333.jpg,274.0363,152.781,572.3033,251.7037,1105.8864,521.493,1182.3267,596.4344,624.7623,365.6148,1194.3173,623.4133,843.5913,581.4461,699.7037,630.9075,248.5562,347.6288,647.2447,404.5843,369.9614,304.1628
A002 - 20170129_125300.jpg,244.0597,181.2588,539.329,325.1464,1050.4297,698.3548,1114.8794,794.2799,572.3033,448.0504,1126.87,825.7553,767.1511,714.8419,608.2752,740.322,205.0902,373.1089,588.7904,494.5141,324.9965,352.1253
A002 - 20170129_134053.jpg,247.0574,254.7014,561.8115,338.6358,1117.877,629.4087,1195.8162,704.3501,620.2658,461.5398,1212.3033,729.8302,845.0902,680.3689,696.7061,744.8185,235.0667,454.0457,644.2471,505.0059,357.9707,404.5843
A002 - 20170129_140056.jpg,278.5328,328.144,554.3173,403.0855,1060.9215,644.397,1140.3595,717.8396,605.2775,508.0035,1156.8466,744.8185,812.1159,711.8443,674.2237,759.8068,265.0433,512.5,627.76,551.4696,375.9567,472.0316
A003 - 20170122_121316.jpg,215.582,259.1979,531.8349,350.6265,1080.4063,630.9075,1156.8466,707.3478,576.7998,467.5351,1171.8349,738.8232,809.1183,702.8513,657.7365,752.3126,199.0948,458.5422,600.781,515.4977,326.4953,418.0738
A004 - 20170120_101359.jpg,230.5703,169.2681,528.8372,268.1909,1042.9356,555.966,1114.8794,629.4087,570.8044,389.596,1137.3618,660.8841,779.1417,603.9286,629.2588,639.9005,205.0902,362.6171,593.2869,431.5632,313.0059,322.1487
A004 - 20170120_101829.jpg,244.0597,175.2635,519.8443,311.6569,1033.9426,656.3876,1095.3946,743.3197,561.8115,431.5632,1114.8794,777.7927,758.1581,686.3642,608.2752,717.8396,193.0995,365.6148,585.7927,485.5211,313.0059,346.13
A004 - 20170120_102902.jpg,295.0199,170.767,543.8255,337.137,1000.9684,752.3126,1047.4321,843.7412,563.3103,460.041,1062.4204,875.2166,732.678,741.8208,576.7998,741.8208,227.5726,346.13,576.7998,502.0082,347.4789,346.13
A004 - 20170120_103337.jpg,229.0714,121.3056,512.3501,286.1768,1012.959,716.3407,1071.4133,806.2705,539.329,418.0738,1083.404,840.7436,723.685,708.8466,564.8091,722.3361,172.1159,317.6522,558.8138,473.5304,299.5164,304.1628
A004 - 20170120_104203.jpg,250.055,256.2002,531.8349,371.6101,1060.9215,692.3595,1128.3689,782.2892,588.7904,488.5187,1144.856,804.7717,788.1347,725.3337,638.2518,753.8115,218.5796,449.5492,606.7763,533.4836,339.9848,412.0785
A004 - 20170120_111546.jpg,304.0129,185.7553,606.7763,299.6663,1128.3689,605.4274,1195.8162,692.3595,642.7482,415.0761,1209.3056,717.8396,863.0761,656.3876,708.6967,695.3571,280.0316,382.1019,669.7272,463.0386,395.4415,344.6311
A004 - 20170120_112206.jpg,205.0902,215.7319,507.8536,334.1393,1042.9356,672.8747,1114.8794,767.3009,558.8138,466.0363,1126.87,792.781,768.6499,713.3431,605.2775,746.3173,170.6171,419.5726,587.2916,518.4953,298.0176,391.0948
A004 - 20170120_112447.jpg,263.5445,181.2588,554.3173,332.6405,1048.9309,714.8419,1113.3806,806.2705,581.2963,457.0433,1120.8747,837.7459,756.6593,723.8349,600.781,743.3197,206.589,373.1089,599.2822,509.5023,330.9918,352.1253
A004 - 20170120_112746.jpg,377.4555,169.2681,633.7553,329.6429,1098.3923,729.8302,1156.8466,821.2588,659.2354,458.5422,1170.3361,852.7342,822.6077,729.8302,669.7272,741.8208,316.0035,361.1183,671.226,503.507,426.9169,344.6311
A004 - 20170120_113935.jpg,218.5796,269.6897,509.3525,361.1183,1047.4321,651.8911,1125.3712,734.3267,560.3126,478.0269,1144.856,762.8044,792.6311,705.8489,641.2494,750.8138,197.596,451.048,579.7974,515.4977,314.5047,416.5749
A004 - 20170120_114507.jpg,278.5328,305.6616,581.2963,361.1183,1128.3689,581.4461,1207.8068,651.8911,641.2494,469.034,1222.7951,684.8653,875.0667,663.8817,743.1698,726.8326,286.0269,494.5141,669.7272,513.9988,393.9426,442.055
A004 - 20170120_115034.jpg,296.5187,217.2307,587.2916,319.1511,1150.8513,617.418,1221.2963,693.8583,644.2471,436.0597,1237.7834,726.8326,873.5679,662.3829,722.1862,711.8443,269.5398,412.0785,665.2307,481.0246,383.4508,377.6054
A004 - 20170120_115330.jpg,344.4813,157.2775,612.7717,314.6546,1099.8911,711.8443,1164.3407,819.76,639.7506,440.5562,1177.8302,858.7295,822.6077,719.3384,653.24,723.8349,275.5351,349.1276,653.24,491.5164,399.9379,335.6382
A004 - 20170120_120255.jpg,313.0059,268.1909,563.3103,314.6546,1033.9426,485.5211,1116.3782,549.9707,618.767,413.5773,1143.3571,575.4508,825.6054,564.959,707.1979,627.9098,317.5023,434.5609,639.7506,445.0527,408.9309,386.5984
A004 - 20170121_152924.jpg,336.9871,277.1838,549.8208,382.1019,893.0527,647.3946,950.0082,717.8396,561.8115,478.0269,957.5023,746.3173,690.7108,660.8841,578.2986,677.3712,296.5187,422.5703,572.3033,512.5,390.945,413.5773
A004 - 20170121_153706.jpg,251.5539,205.24,519.8443,296.6686,1027.9473,558.9637,1099.8911,638.4016,569.3056,404.5843,1116.3782,669.877,782.1393,617.418,645.7459,660.8841,232.0691,382.1019,584.2939,442.055,338.4859,350.6265
A004 - 20170121_154919.jpg,224.5749,251.7037,479.3759,362.6171,973.9895,680.3689,1036.9403,761.3056,531.8349,476.5281,1048.9309,785.2869,719.1885,707.3478,573.8021,734.3267,191.6007,440.5562,542.3267,525.9895,296.5187,407.582
A004 - 20170121_155808.jpg,333.9895,206.7389,623.2635,320.6499,1129.8677,626.411,1198.8138,708.8466,659.2354,434.5609,1216.7998,738.8232,867.5726,671.3759,714.692,707.3478,302.5141,401.5867,686.2143,488.5187,417.9239,362.6171
A004 - 20170121_160033.jpg,304.0129,232.219,590.2892,343.1323,1083.404,645.8958,1152.3501,725.3337,627.76,458.5422,1168.8372,752.3126,821.1089,674.3735,684.7155,710.3454,274.0363,419.5726,647.2447,506.5047,381.952,389.596
A004 - 20170121_160357.jpg,268.041,242.7108,552.8185,344.6311,1054.9262,645.8958,1119.3759,725.3337,605.2775,458.5422,1135.863,753.8115,803.123,684.8653,666.7295,719.3384,247.0574,430.0644,621.7646,506.5047,360.9684,395.5913
A004 - 20170121_160639.jpg,248.5562,319.1511,545.3244,404.5843,1087.9005,692.3595,1155.3478,776.2939,617.2681,511.0012,1176.3314,810.767,845.0902,720.8372,690.7108,774.7951,232.0691,515.4977,641.2494,555.966,353.4742,467.5351
A004 - 20170121_160847.jpg,269.5398,226.2237,557.315,347.6288,1030.945,662.3829,1099.8911,747.8162,573.8021,460.041,1113.3806,770.2986,768.6499,696.856,627.76,729.8302,233.5679,406.0831,593.2869,502.0082,344.4813,380.603
A004 - 20170121_161105.jpg,280.0316,199.2447,569.3056,305.6616,1089.3993,599.4321,1159.8443,675.8724,608.2752,421.0714,1179.329,705.8489,816.6124,647.3946,680.219,690.8607,245.5585,386.5984,626.2611,460.041,351.9754,350.6265
